,0
5715,1.8914781400367786
5716,1.8840418734747468
5717,1.8880800863489073
5718,1.8634286966296847
5719,1.835983787466427
5720,1.807380708285788
5721,1.8123956557876324
5722,1.8230578822080985
5723,1.8272886121980425
5724,1.8529178373572914
5725,1.8455348168040702
5726,1.843003060436733
5727,1.814140008020015
5728,1.806563985060599
5729,1.804143566103062
5730,1.8107373967853737
5731,1.8257619713687212
5732,1.8387706936734536
5733,1.8115075176519602
5734,1.8145342032403897
5735,1.8230927944342241
5736,1.8208965087075426
5737,1.795089428406825
5738,1.8072312825960204
5739,1.8746218116191153
5740,1.875561668176678
5741,1.8763753879566138
5742,1.9083171935879977
5743,1.9358641725735746
5744,1.9107212419702406
5745,1.9409089962335617
5746,1.9418130101629152
5747,1.995986225801452
5748,2.026700541343905
5749,2.0458743386557754
5750,2.055964018458964
5751,2.1654677689793744
5752,2.1986870048534803
5753,2.220418291743088
5754,2.209144323009741
5755,2.2156191942590113
5756,2.1966268414822574
5757,2.209391144183706
5758,2.2038809336663268
5759,2.2068376960761324
5760,2.2348334537999635
5761,2.2158900589811323
5762,2.223276913638718
5763,2.228542229422176
5764,2.2342077869747765
5765,2.2598053513256344
5766,2.272813164713519
5767,2.2975258450148752
5768,2.2923365889738716
5769,2.3135641937113833
5770,2.327872225279552
5771,2.346736487259034
5772,2.3110051613125115
5773,2.352492398524398
5774,2.3555121407760287
5775,2.3654434967919435
5776,2.357868053418474
5777,2.350323470317257
5778,2.382818908055474
5779,2.385762670123073
5780,2.4143922799417035
5781,2.4057098909450776
5782,2.437973926795919
5783,2.465548375490085
5784,2.4678506554204644
5785,2.4748187218278943
5786,2.4541015070014307
5787,2.459252568033462
5788,2.452253159765262
5789,2.4418162758938955
5790,2.45410618600493
5791,2.4322123562878137
5792,2.4418041842306595
5793,2.437544588389432
5794,2.423893646049892
5795,2.4479819140022157
5796,2.4350451315023984
5797,2.3725393811758155
5798,2.364533246332953
5799,2.399676700615885
5800,2.413768128522076
5801,2.4301919711239703
5802,2.4450102180717974
5803,2.4618269869220923
5804,2.4473913113996058
5805,2.4367201466141664
5806,2.462646012473491
5807,2.465750242891765
5808,2.466358637371223
5809,2.4669785797050814
5810,2.4593727239981544
5811,2.4841174701237736
5812,2.462105421636576
5813,2.456057537927962
5814,2.4513915482297137
5815,2.4904199291011886
5816,2.471908841690669
5817,2.4754003067388166
5818,2.4512685179935016
5819,2.468178409463014
5820,2.446895434737002
5821,2.43897772239654
5822,2.440259525131351
5823,2.4456998601921645
5824,2.4369653753337968
5825,2.424604634447792
5826,2.407080634125123
5827,2.4018183755236824
5828,2.4084256519102665
5829,2.417359263897782
5830,2.3806081385211666
5831,2.3565370531472536
5832,2.3177384548244344
5833,2.29958403635661
5834,2.2937895754550226
5835,2.300925170615275
5836,2.284052888900517
5837,2.283233288733628
5838,2.267988464542104
5839,2.293004915023885
5840,2.298547007737195
5841,2.283005303113705
5842,2.2746290551215416
5843,2.285482800259328
5844,2.3067433998664004
5845,2.310817411829149
5846,2.3246334955341603
5847,2.333524788892449
5848,2.346810524210488
5849,2.357281820240168
5850,2.356492583685788
5851,2.387841173209702
5852,2.389770666343333
5853,2.3856539162907042
5854,2.3720829849252123
5855,2.3641762718355284
5856,2.3871514895567936
5857,2.3941786331784787
5858,2.4070257068969916
5859,2.4150984689081
5860,2.4178499948030034
5861,2.425181017521488
5862,2.425586222789157
5863,2.422339151541628
5864,2.4158060311356833
5865,2.4023618119987074
5866,2.40493282544154
5867,2.417838330887237
5868,2.4300494935280055
5869,2.4252971349464336
5870,2.409119266993424
5871,2.417075952815153
5872,2.4185253143733814
5873,2.4135243344302943
5874,2.402387886626582
5875,2.4048893428723304
5876,2.4202929843829324
5877,2.432961868474091
5878,2.4293463279910945
5879,2.404481597656542
5880,2.405698155547476
5881,2.3964142057671207
5882,2.3914346604499626
5883,2.3575636347731153
5884,2.3407700263525193
5885,2.3160958861689322
5886,2.3077821112733234
5887,2.3089315082563298
5888,2.2954385523630805
5889,2.298979223539223
5890,2.3117321346512036
5891,2.35187155525861
5892,2.3357452061901633
5893,2.349482052902024
5894,2.336956471478354
5895,2.3530485760223145
5896,2.3553120240845886
5897,2.3667754366769036
5898,2.3654804142924317
5899,2.373804677198884
5900,2.396962779666045
5901,2.3820479052293866
5902,2.3759619293954195
5903,2.3739741744308587
5904,2.392467627776482
5905,2.379104204051803
5906,2.3778780193800304
5907,2.3789162170903007
5908,2.375895933335357
5909,2.391596694854952
5910,2.422920691749902
5911,2.4227310927463557
5912,2.4231283871873344
5913,2.4161678738650236
5914,2.4019218201385644
5915,2.3915535995342636
5916,2.4079790749689134
5917,2.4202770130189073
5918,2.428731275903127
5919,2.433533447365566
5920,2.4531764099445192
5921,2.4481587732309915
5922,2.4609798798752704
5923,2.473963484070087
5924,2.466403864521461
5925,2.480942849385115
5926,2.472767676462752
5927,2.4886789695802816
5928,2.474309675260412
5929,2.488621904170385
5930,2.50890990706944
5931,2.5028891604138357
5932,2.48067335868906
5933,2.4787929135043836
5934,2.462350201215115
5935,2.468044971736245
5936,2.4706551176047338
5937,2.4714404179870417
5938,2.4899484179301634
5939,2.494939185650493
5940,2.4928764992988945
5941,2.4735971057102
5942,2.478921468745276
5943,2.4866525337185954
5944,2.508259066164475
5945,2.491875192471035
5946,2.471195631835361
5947,2.4765702676573715
5948,2.4653329119272582
5949,2.473207064283271
5950,2.4755540727342575
5951,2.4700525736842365
5952,2.4626291470673762
5953,2.4372491369169587
5954,2.4158603162566505
5955,2.400768120302005
5956,2.391023388613266
5957,2.3703614402043574
5958,2.3687741879255153
5959,2.3870474061254012
5960,2.3747805666444495
5961,2.3745156864962613
5962,2.3899065181258643
5963,2.3624393350691846
5964,2.366002807891041
5965,2.353813816984826
5966,2.359332915953419
5967,2.329054131777504
5968,2.3246880746058056
5969,2.3211922337799527
5970,2.3045789903309863
5971,2.3026698497004396
5972,2.277478392855124
5973,2.275598431815668
5974,2.2634313597468876
5975,2.2623114108595557
5976,2.253575373235266
5977,2.2384985842817446
5978,2.2627319467092946
5979,2.2719496871233833
5980,2.284088917308533
5981,2.285548182091515
5982,2.2729054774644344
5983,2.279603109071358
5984,2.2815272150491115
5985,2.2760792728928774
5986,2.2679106317362754
5987,2.2634476399588923
5988,2.239485831781824
5989,2.233633628368546
5990,2.244641947724885
5991,2.225645223558899
5992,2.2050363252972867
5993,2.1888418370879656
5994,2.2123014019621916
5995,2.224715997413855
5996,2.2452181766851806
5997,2.2704041026316264
5998,2.252752011459946
5999,2.2550711801976413
6000,2.253439513176241
6001,2.259115731344244
6002,2.265157593007597
6003,2.2852299183923153
6004,2.304202831526996
6005,2.3052598830028352
6006,2.3136919251368324
6007,2.3173996625626176
6008,2.325115520791307
6009,2.344186542955506
6010,2.363565263840557
6011,2.380036024078574
6012,2.380312542846483
6013,2.375812152302246
6014,2.378926463089029
6015,2.3751276692178185
6016,2.4065067255983412
6017,2.413468063157794
6018,2.4179768102042862
6019,2.4204997876983456
6020,2.413610169358759
6021,2.4225133132868297
6022,2.427783438915487
6023,2.4362682795978263
6024,2.4495038670830027
6025,2.468106788352943
6026,2.4731300471264
6027,2.4748080872913767
6028,2.4850046968518984
6029,2.499521168019933
6030,2.4557168634000215
6031,2.466905186625313
6032,2.4665594390088117
6033,2.4752402663701045
6034,2.484046374662095
6035,2.4821351003666425
6036,2.482058418462213
